,age,salary
2415,25.0,33283.0
2416,31.0,41173.0
2417,44.0,51701.0
2418,23.0,31000.0
2419,62.0,50226.0
2420,26.0,33244.0
2421,29.0,40979.0
2422,54.0,52178.0
2423,24.0,32632.0
2424,61.0,49987.0
2425,53.0,52462.0
2426,23.0,31110.0
2427,51.0,52319.0
2428,48.0,52493.0
2429,54.0,51627.0
2430,57.0,51247.0
2431,52.0,52398.0
2432,46.0,52128.0
2433,35.0,45656.0
2434,51.0,52921.0
2435,63.0,48782.0
2436,46.0,51567.0
2437,50.0,52498.0
2438,40.0,50306.0
2439,54.0,51497.0
2440,65.0,49675.0
2441,27.0,36845.0
2442,29.0,38777.0
2443,44.0,51430.0
2444,42.0,51278.0
2445,46.0,51878.0
2446,22.0,29759.0
2447,38.0,49430.0
2448,46.0,51866.0
2449,46.0,51354.0
2450,50.0,52216.0
2451,52.0,51707.0
2452,49.0,52188.0
2453,56.0,51733.0
2454,48.0,52419.0
2455,44.0,52040.0
2456,47.0,51900.0
2457,25.0,33766.0
2458,32.0,43628.0
2459,44.0,51616.0
2460,59.0,50945.0
2461,51.0,52051.0
2462,24.0,31246.0
2463,47.0,51695.0
2464,30.0,41342.0
2465,53.0,51934.0
2466,57.0,50985.0
2467,47.0,51582.0
2468,47.0,51014.0
2469,35.0,46949.0
2470,40.0,50908.0
2471,59.0,50508.0
2472,53.0,51654.0
2473,43.0,52136.0
2474,37.0,48011.0
2475,22.0,29102.0
2476,26.0,36354.0
2477,29.0,39000.0
2478,37.0,47497.0
2479,62.0,49607.0
2480,43.0,51018.0
2481,31.0,40907.0
2482,25.0,33701.0
2483,35.0,46113.0
2484,57.0,51467.0
2485,37.0,48394.0
2486,55.0,51822.0
2487,56.0,50253.0
2488,25.0,33214.0
2489,47.0,52393.0
2490,63.0,48915.0
2491,38.0,49283.0
2492,22.0,28936.0
2493,62.0,50044.0
2494,60.0,51352.0
2495,43.0,51912.0
2496,45.0,50802.0
2497,30.0,40732.0
2498,57.0,52036.0
2499,42.0,52764.0
2500,22.0,28503.0
2501,51.0,51671.0
2502,63.0,49886.0
2503,57.0,51836.0
2504,32.0,43380.0
2505,22.0,30343.0
2506,62.0,49385.0
2507,62.0,50036.0
2508,44.0,50349.0
2509,49.0,51860.0
2510,41.0,51119.0
2511,39.0,49708.0
2512,25.0,33567.0
2513,24.0,32469.0
2514,30.0,41638.0
2515,58.0,50927.0
2516,27.0,35989.0
2517,30.0,41567.0
2518,45.0,51532.0
2519,30.0,41212.0
2520,27.0,36610.0
2521,45.0,52766.0
2522,37.0,48121.0
2523,48.0,52049.0
2524,61.0,50041.0
2525,27.0,36402.0
2526,61.0,50468.0
2527,61.0,50864.0
2528,57.0,50368.0
2529,48.0,52480.0
2530,48.0,51128.0
2531,49.0,52226.0
2532,51.0,53012.0
2533,21.0,26165.0
2534,63.0,48766.0
2535,46.0,52063.0
2536,55.0,52161.0
2537,37.0,48140.0
2538,21.0,25595.0
2539,43.0,50599.0
2540,43.0,51472.0
2541,40.0,50075.0
2542,35.0,46356.0
2543,31.0,42340.0
2544,44.0,51316.0
2545,37.0,48795.0
2546,64.0,49701.0
2547,28.0,38352.0
2548,34.0,45845.0
2549,33.0,44153.0
2550,44.0,51570.0
2551,42.0,51221.0
2552,49.0,52686.0
2553,63.0,49350.0
2554,33.0,44697.0
2555,51.0,51892.0
2556,21.0,27666.0
2557,32.0,42693.0
2558,41.0,50905.0
2559,21.0,29121.0
2560,48.0,51950.0
2561,51.0,52243.0
2562,54.0,51447.0
2563,43.0,51507.0
2564,47.0,52026.0
2565,38.0,48263.0
2566,22.0,28644.0
2567,24.0,33235.0
2568,49.0,52935.0
2569,65.0,49072.0
2570,21.0,26849.0
2571,45.0,51583.0
2572,54.0,51490.0
2573,57.0,50599.0
2574,45.0,50902.0
2575,48.0,51833.0
2576,51.0,52682.0
2577,59.0,50557.0
2578,26.0,34231.0
2579,62.0,49814.0
2580,21.0,28259.0
2581,58.0,50510.0
2582,23.0,31537.0
2583,29.0,39145.0
2584,20.0,25901.0
2585,40.0,51128.0
2586,35.0,46075.0
2587,27.0,37685.0
2588,40.0,51030.0
2589,38.0,49979.0
2590,55.0,51613.0
2591,60.0,49591.0
2592,49.0,52724.0
2593,26.0,34740.0
2594,33.0,44309.0
2595,61.0,50040.0
2596,24.0,31133.0
2597,38.0,48335.0
2598,62.0,50600.0
2599,63.0,49373.0
2600,39.0,49987.0
2601,50.0,51692.0
2602,41.0,50560.0
2603,54.0,52058.0
2604,21.0,28031.0
2605,26.0,36117.0
2606,48.0,52139.0
2607,30.0,41361.0
2608,50.0,52156.0
2609,36.0,46208.0
2610,60.0,51222.0
2611,57.0,51910.0
2612,42.0,50807.0
2613,55.0,50992.0
2614,32.0,43027.0
2615,42.0,51506.0
2616,29.0,39276.0
2617,59.0,51002.0
2618,57.0,51068.0
2619,61.0,50264.0
2620,59.0,51809.0
2621,63.0,49283.0
2622,30.0,42095.0
2623,62.0,50644.0
2624,46.0,52108.0
2625,39.0,49049.0
2626,45.0,51798.0
2627,35.0,46160.0
2628,33.0,43995.0
2629,31.0,41328.0
2630,24.0,32152.0
2631,42.0,51844.0
2632,60.0,51095.0
2633,48.0,52062.0
2634,43.0,50987.0
2635,39.0,50463.0
2636,41.0,52013.0
2637,29.0,40180.0
2638,57.0,51320.0
2639,29.0,39309.0
2640,52.0,51799.0
2641,54.0,51989.0
2642,46.0,51827.0
2643,59.0,50935.0
2644,33.0,44351.0
2645,60.0,50739.0
2646,53.0,52214.0
2647,56.0,50885.0
2648,50.0,52029.0
2649,58.0,50862.0
2650,65.0,49084.0
2651,39.0,49646.0
2652,57.0,51295.0
2653,54.0,52253.0
2654,40.0,51651.0
2655,62.0,50692.0
2656,38.0,48092.0
2657,45.0,51235.0
2658,25.0,33181.0
2659,30.0,41200.0
2660,58.0,50815.0
2661,38.0,48569.0
2662,38.0,48582.0
2663,31.0,42311.0
2664,42.0,50654.0
2665,56.0,52419.0
2666,60.0,50426.0
2667,23.0,31486.0
2668,46.0,51590.0
2669,41.0,51441.0
2670,48.0,52196.0
2671,40.0,51448.0
2672,38.0,48840.0
2673,41.0,51961.0
2674,46.0,51182.0
2675,43.0,51856.0
2676,41.0,51246.0
2677,57.0,50630.0
2678,54.0,52765.0
2679,35.0,47286.0
2680,56.0,50258.0
2681,58.0,50906.0
2682,27.0,36817.0
2683,46.0,52154.0
2684,33.0,44597.0
2685,53.0,52501.0
2686,31.0,41878.0
2687,50.0,53596.0
2688,31.0,42949.0
2689,43.0,51275.0
2690,63.0,49417.0
2691,37.0,48781.0
2692,59.0,50222.0
2693,64.0,48971.0
2694,59.0,50507.0
2695,27.0,37458.0
2696,57.0,51026.0
2697,21.0,27469.0
2698,38.0,49280.0
2699,59.0,50461.0
2700,51.0,53311.0
2701,44.0,51748.0
2702,37.0,49087.0
2703,57.0,51505.0
2704,52.0,52772.0
2705,41.0,51447.0
2706,60.0,50569.0
2707,30.0,41894.0
2708,28.0,38822.0
2709,49.0,52204.0
2710,64.0,49776.0
2711,31.0,42124.0
2712,31.0,42488.0
2713,26.0,35561.0
2714,59.0,49676.0
2715,30.0,41088.0
2716,43.0,51896.0
2717,65.0,48741.0
2718,21.0,26987.0
2719,45.0,51848.0
2720,43.0,51362.0
2721,56.0,51686.0
2722,36.0,47328.0
2723,38.0,49676.0
2724,28.0,37925.0
2725,53.0,51934.0
2726,55.0,50615.0
2727,26.0,35164.0
2728,38.0,47803.0
2729,60.0,50774.0
2730,20.0,26220.0
2731,33.0,44915.0
2732,45.0,51991.0
2733,35.0,46518.0
2734,32.0,42454.0
2735,41.0,51051.0
2736,28.0,37606.0
2737,44.0,51396.0
2738,52.0,52948.0
2739,46.0,52430.0
2740,24.0,32810.0
2741,58.0,50810.0
2742,28.0,37385.0
2743,54.0,51710.0
2744,36.0,47781.0
2745,55.0,51660.0
2746,29.0,39154.0
2747,28.0,38705.0
2748,42.0,50398.0
2749,21.0,28593.0
2750,30.0,40792.0
2751,53.0,51372.0
2752,58.0,51373.0
2753,24.0,31945.0
2754,60.0,50678.0
2755,56.0,52418.0
2756,59.0,50990.0
2757,51.0,51892.0
2758,50.0,52692.0
2759,44.0,51401.0
2760,49.0,53040.0
2761,61.0,50233.0
2762,25.0,33158.0
2763,34.0,44488.0
2764,23.0,31146.0
2765,63.0,49717.0
2766,40.0,50493.0
2767,50.0,52311.0
2768,58.0,51148.0
2769,65.0,49119.0
2770,27.0,36305.0
2771,56.0,51168.0
2772,60.0,50279.0
2773,22.0,29562.0
2774,54.0,51756.0
2775,36.0,46757.0
2776,49.0,52153.0
2777,43.0,51503.0
2778,32.0,43170.0
2779,26.0,35397.0
2780,25.0,34763.0
2781,25.0,33719.0
2782,49.0,53053.0
2783,36.0,47498.0
2784,30.0,41413.0
2785,51.0,51696.0
2786,51.0,52642.0
2787,44.0,52249.0
2788,62.0,50578.0
2789,37.0,47958.0
2790,58.0,51306.0
2791,23.0,31330.0
2792,53.0,52765.0
2793,64.0,48462.0
2794,58.0,50496.0
2795,46.0,51007.0
2796,48.0,52303.0
2797,36.0,48030.0
2798,51.0,52362.0
2799,55.0,51617.0
2800,65.0,49299.0
2801,42.0,51266.0
2802,23.0,30562.0
2803,47.0,52218.0
2804,25.0,33766.0
2805,31.0,41967.0
2806,35.0,46166.0
2807,53.0,52385.0
2808,28.0,39114.0
2809,27.0,37441.0
2810,22.0,29331.0
2811,59.0,51016.0
2812,51.0,51961.0
2813,22.0,28433.0
2814,21.0,27757.0
2815,45.0,51134.0
2816,33.0,43917.0
2817,47.0,52552.0
2818,40.0,50202.0
2819,62.0,50253.0
2820,33.0,43637.0
2821,51.0,51879.0
2822,22.0,30908.0
2823,63.0,49095.0
2824,64.0,48620.0
2825,53.0,51956.0
2826,41.0,51274.0
2827,30.0,41187.0
2828,57.0,52188.0
2829,53.0,51484.0
2830,30.0,40693.0
2831,40.0,51850.0
2832,41.0,51593.0
2833,57.0,51462.0
2834,51.0,52050.0
2835,49.0,52904.0
2836,49.0,52788.0
2837,32.0,43266.0
2838,37.0,47435.0
2839,22.0,29262.0
2840,55.0,52242.0
2841,39.0,49938.0
2842,40.0,50321.0
2843,31.0,41727.0
2844,29.0,39950.0
2845,46.0,51960.0
2846,30.0,41944.0
2847,23.0,30802.0
2848,55.0,51623.0
2849,37.0,48080.0
2850,37.0,48423.0
2851,39.0,49568.0
2852,57.0,51700.0
2853,34.0,45024.0
2854,54.0,51456.0
2855,62.0,49986.0
2856,50.0,52423.0
2857,39.0,50669.0
2858,54.0,51841.0
2859,41.0,50946.0
2860,39.0,50414.0
2861,44.0,51900.0
2862,34.0,45449.0
2863,25.0,33560.0
2864,39.0,49316.0
2865,26.0,35595.0
2866,38.0,48926.0
2867,45.0,51816.0
2868,62.0,49792.0
2869,22.0,28291.0
2870,48.0,51968.0
2871,41.0,50704.0
2872,21.0,27771.0
2873,31.0,41627.0
2874,25.0,34645.0
2875,30.0,40966.0
2876,32.0,43165.0
2877,38.0,49325.0
2878,44.0,51492.0
2879,20.0,25084.0
2880,27.0,36471.0
2881,24.0,32836.0
2882,45.0,52012.0
2883,35.0,45929.0
2884,45.0,51506.0
2885,30.0,40878.0
2886,21.0,27331.0
2887,62.0,48918.0
2888,25.0,33512.0
2889,26.0,34967.0
2890,27.0,36039.0
2891,64.0,50137.0
2892,48.0,51667.0
2893,47.0,51789.0
2894,64.0,49246.0
2895,24.0,32292.0
2896,64.0,48394.0
2897,29.0,40100.0
2898,48.0,52330.0
2899,39.0,48844.0
2900,37.0,48219.0
2901,62.0,49524.0
2902,27.0,35956.0
2903,65.0,48371.0
2904,37.0,48269.0
2905,49.0,53260.0
2906,64.0,49566.0
2907,23.0,29055.0
2908,62.0,50184.0
2909,46.0,51735.0
2910,52.0,51610.0
2911,27.0,36356.0
2912,44.0,52040.0
2913,50.0,52104.0
2914,41.0,50258.0
2915,27.0,35557.0
2916,31.0,41653.0
2917,58.0,50733.0
2918,22.0,28055.0
2919,52.0,51779.0
2920,65.0,49292.0
2921,20.0,26386.0
2922,27.0,37062.0
2923,50.0,52841.0
2924,23.0,29965.0
2925,47.0,51434.0
2926,51.0,52083.0
2927,46.0,51674.0
2928,36.0,46408.0
2929,51.0,51952.0
2930,47.0,52564.0
2931,29.0,40438.0
2932,45.0,52064.0
2933,60.0,50629.0
2934,50.0,53223.0
2935,41.0,50655.0
2936,34.0,44989.0
2937,24.0,32564.0
2938,31.0,42022.0
2939,21.0,26115.0
2940,64.0,49457.0
2941,30.0,40792.0
2942,57.0,50747.0
2943,28.0,37031.0
2944,33.0,43923.0
2945,39.0,49925.0
2946,35.0,46357.0
2947,56.0,51170.0
2948,63.0,49418.0
2949,59.0,51342.0
2950,27.0,36962.0
2951,55.0,51582.0
2952,27.0,35317.0
2953,61.0,49763.0
2954,43.0,50969.0
2955,35.0,46155.0
2956,27.0,36443.0
2957,21.0,27302.0
2958,31.0,41372.0
2959,61.0,49580.0
2960,56.0,51447.0
2961,64.0,49669.0
2962,25.0,31690.0
2963,47.0,51130.0
2964,32.0,42440.0
2965,44.0,52343.0
2966,34.0,46364.0
2967,33.0,43549.0
2968,46.0,51788.0
2969,28.0,38014.0
2970,41.0,51483.0
2971,49.0,53157.0
2972,26.0,35421.0
2973,62.0,49922.0
2974,43.0,50994.0
2975,57.0,51128.0
2976,49.0,53104.0
2977,52.0,51910.0
2978,52.0,51147.0
2979,59.0,50444.0
2980,48.0,52002.0
2981,33.0,42609.0
2982,24.0,33017.0
2983,47.0,52345.0
2984,23.0,31643.0
2985,31.0,41192.0
2986,23.0,30705.0
2987,45.0,52188.0
2988,27.0,37175.0
2989,47.0,51617.0
2990,56.0,50850.0
2991,57.0,51152.0
2992,34.0,44975.0
2993,45.0,51426.0
2994,45.0,52446.0
2995,41.0,50992.0
2996,49.0,51475.0
2997,29.0,40087.0
2998,64.0,49520.0
2999,24.0,32978.0
3000,57.0,51204.0
3001,47.0,52757.0
3002,31.0,41461.0
3003,54.0,51577.0
3004,24.0,32682.0
3005,55.0,50547.0
3006,47.0,51956.0
3007,25.0,34257.0
3008,24.0,32188.0
3009,54.0,52073.0
3010,33.0,44525.0
3011,60.0,49974.0
3012,54.0,52328.0
3013,51.0,51616.0
3014,33.0,42967.0
3015,52.0,52313.0
3016,63.0,49453.0
3017,24.0,32480.0
3018,35.0,45893.0
3019,31.0,42449.0
3020,38.0,48913.0
3021,53.0,51510.0
3022,41.0,51539.0
3023,46.0,51437.0
3024,34.0,45594.0
3025,26.0,35691.0
3026,32.0,43212.0
3027,59.0,49873.0
3028,47.0,50941.0
3029,37.0,47259.0
3030,56.0,52264.0
3031,23.0,30013.0
3032,31.0,42791.0
3033,30.0,41034.0
3034,64.0,49078.0
3035,52.0,52123.0
3036,48.0,52992.0
3037,20.0,26247.0
3038,28.0,38690.0
3039,49.0,52938.0
3040,37.0,47771.0
3041,62.0,50556.0
3042,54.0,52068.0
3043,40.0,51465.0
3044,54.0,51677.0
3045,64.0,49113.0
3046,41.0,50677.0
3047,49.0,51933.0
3048,61.0,49640.0
3049,31.0,42374.0
3050,60.0,50407.0
3051,24.0,32987.0
3052,49.0,52621.0
3053,55.0,50925.0
3054,48.0,51604.0
3055,42.0,51231.0
3056,48.0,51780.0
3057,27.0,35903.0
3058,30.0,41409.0
3059,32.0,42379.0
3060,47.0,53047.0
3061,40.0,51030.0
3062,31.0,42495.0
3063,60.0,50989.0
3064,37.0,48135.0
3065,40.0,51842.0
3066,38.0,48895.0
3067,28.0,38263.0
3068,53.0,51489.0
3069,40.0,50179.0
3070,21.0,26526.0
3071,63.0,50422.0
3072,57.0,51071.0
3073,53.0,52980.0
3074,59.0,51721.0
3075,61.0,51756.0
3076,35.0,47140.0
3077,47.0,53303.0
3078,47.0,52272.0
3079,32.0,43143.0
3080,30.0,41130.0
3081,25.0,33851.0
3082,50.0,52525.0
3083,55.0,51848.0
3084,54.0,51419.0
3085,34.0,44544.0
3086,29.0,40062.0
3087,40.0,50715.0
3088,45.0,51396.0
3089,61.0,50021.0
3090,59.0,50441.0
3091,61.0,50688.0
3092,58.0,50764.0
3093,63.0,50058.0
3094,41.0,51245.0
3095,22.0,29309.0
3096,24.0,31928.0
3097,38.0,47917.0
3098,32.0,42765.0
3099,28.0,37974.0
3100,63.0,50127.0
3101,29.0,38555.0
3102,63.0,48789.0
3103,54.0,51384.0
3104,49.0,53019.0
3105,50.0,52526.0
3106,35.0,45529.0
3107,49.0,51637.0
3108,28.0,38313.0
3109,62.0,49465.0
3110,34.0,45049.0
3111,31.0,42990.0
3112,52.0,51575.0
3113,50.0,52808.0
3114,40.0,51372.0
3115,48.0,51679.0
3116,27.0,36818.0
3117,50.0,52610.0
3118,32.0,43259.0
3119,32.0,42422.0
3120,27.0,37103.0
3121,35.0,46275.0
3122,35.0,46696.0
3123,40.0,50731.0
3124,29.0,38628.0
3125,29.0,38967.0
3126,44.0,51802.0
3127,26.0,34888.0
3128,51.0,52602.0
3129,62.0,49194.0
3130,39.0,50404.0
3131,61.0,49964.0
3132,24.0,32751.0
3133,22.0,29846.0
3134,52.0,51309.0
3135,54.0,51511.0
3136,58.0,50275.0
3137,23.0,30160.0
3138,55.0,52032.0
3139,37.0,48029.0
3140,34.0,44592.0
3141,28.0,38417.0
3142,65.0,49219.0
3143,23.0,30945.0
3144,57.0,51415.0
3145,49.0,50878.0
3146,53.0,51846.0
3147,52.0,51556.0
3148,59.0,50359.0
3149,28.0,39201.0
3150,20.0,25434.0
3151,47.0,52986.0
3152,36.0,46220.0
3153,26.0,33961.0
3154,28.0,39000.0
3155,35.0,45758.0
3156,23.0,31122.0
3157,23.0,30033.0
3158,61.0,50062.0
3159,34.0,44893.0
3160,64.0,49330.0
3161,63.0,49802.0
3162,26.0,36550.0
3163,52.0,51964.0
3164,47.0,51859.0
3165,51.0,52023.0
3166,24.0,33417.0
3167,28.0,39123.0
3168,23.0,30442.0
3169,47.0,51106.0
3170,64.0,48766.0
3171,50.0,52567.0
3172,52.0,52086.0
3173,64.0,49465.0
3174,51.0,52310.0
3175,22.0,29469.0
3176,59.0,51083.0
3177,36.0,47449.0
3178,20.0,26477.0
3179,43.0,50599.0
3180,62.0,49808.0
3181,32.0,42649.0
3182,42.0,51619.0
3183,28.0,36945.0
3184,23.0,30011.0
3185,24.0,31850.0
3186,53.0,52195.0
3187,59.0,51316.0
3188,26.0,36172.0
3189,33.0,43944.0
3190,29.0,39543.0
3191,21.0,27603.0
3192,45.0,51809.0
3193,51.0,52598.0
3194,49.0,52351.0
3195,37.0,48643.0
3196,45.0,52227.0
3197,24.0,32900.0
3198,27.0,37134.0
3199,62.0,51085.0
3200,54.0,51998.0
3201,62.0,49812.0
3202,61.0,50381.0
3203,49.0,52618.0
3204,62.0,50276.0
3205,39.0,50499.0
3206,20.0,25003.0
3207,23.0,31220.0
3208,25.0,34485.0
3209,24.0,32911.0
3210,36.0,47123.0
3211,52.0,52068.0
3212,56.0,51387.0
3213,47.0,52333.0
3214,27.0,36315.0
3215,54.0,52129.0
3216,36.0,47279.0
3217,21.0,27044.0
3218,33.0,44020.0
3219,35.0,45365.0
3220,32.0,43757.0
3221,57.0,52122.0
3222,54.0,51647.0
3223,51.0,52990.0
3224,26.0,35049.0
3225,56.0,51215.0
3226,50.0,52085.0
3227,29.0,39882.0
3228,49.0,53195.0
3229,42.0,51214.0
3230,40.0,51356.0
3231,25.0,34559.0
3232,43.0,51482.0
3233,24.0,32994.0
3234,27.0,37541.0
3235,26.0,34660.0
3236,63.0,49675.0
3237,33.0,44890.0
3238,36.0,46734.0
3239,34.0,45921.0
3240,60.0,50636.0
3241,45.0,51718.0
3242,61.0,50202.0
3243,33.0,45373.0
3244,25.0,34189.0
3245,45.0,52109.0
3246,36.0,47350.0
3247,56.0,51138.0
3248,60.0,50062.0
3249,41.0,52074.0
3250,64.0,49455.0
3251,45.0,52180.0
3252,32.0,42810.0
3253,42.0,51495.0
3254,22.0,27992.0
3255,56.0,51296.0
3256,25.0,32704.0
3257,34.0,44455.0
3258,45.0,51664.0
3259,22.0,27847.0
3260,24.0,30988.0
3261,51.0,52626.0
3262,23.0,31244.0
3263,41.0,50683.0
3264,35.0,46515.0
3265,30.0,40824.0
3266,28.0,39154.0
3267,54.0,51571.0
3268,63.0,49492.0
3269,26.0,35540.0
3270,63.0,50824.0
3271,47.0,51635.0
3272,49.0,52444.0
3273,52.0,52501.0
3274,52.0,51682.0
3275,57.0,50325.0
3276,42.0,50963.0
3277,44.0,51980.0
3278,35.0,45401.0
3279,25.0,33165.0
3280,50.0,52942.0
3281,22.0,27841.0
3282,32.0,43359.0
3283,24.0,31796.0
3284,29.0,39082.0
3285,49.0,52426.0
3286,48.0,52640.0
3287,39.0,49375.0
3288,24.0,32189.0
3289,40.0,49863.0
3290,36.0,46750.0
3291,52.0,52757.0
3292,46.0,51748.0
3293,42.0,50635.0
3294,42.0,50947.0
3295,63.0,48650.0
3296,54.0,51045.0
3297,42.0,51690.0
3298,42.0,50512.0
3299,21.0,27830.0
3300,62.0,49789.0
3301,34.0,45097.0
3302,32.0,42631.0
3303,65.0,48539.0
3304,52.0,52452.0
3305,22.0,28995.0
3306,23.0,30225.0
3307,21.0,27343.0
3308,47.0,52392.0
3309,23.0,31329.0
3310,62.0,48588.0
3311,62.0,49979.0
3312,45.0,50814.0
3313,48.0,51992.0
3314,33.0,44081.0
3315,23.0,30379.0
3316,53.0,52113.0
3317,25.0,33411.0
3318,24.0,31593.0
3319,34.0,44600.0
3320,21.0,26535.0
3321,40.0,49760.0
3322,52.0,51892.0
3323,56.0,51962.0
3324,47.0,51326.0
3325,58.0,50708.0
3326,38.0,48996.0
3327,58.0,51864.0
3328,43.0,51150.0
3329,30.0,40797.0
3330,62.0,49239.0
3331,32.0,43378.0
3332,21.0,27787.0
3333,31.0,41477.0
3334,37.0,47995.0
3335,36.0,46946.0
3336,44.0,51967.0
3337,60.0,50388.0
3338,33.0,44277.0
3339,43.0,51409.0
3340,35.0,47035.0
3341,57.0,51162.0
3342,27.0,36739.0
3343,25.0,32936.0
3344,43.0,51137.0
3345,50.0,52572.0
3346,56.0,51750.0
3347,47.0,51638.0
3348,55.0,51599.0
3349,38.0,48764.0
3350,21.0,28364.0
3351,25.0,33142.0
3352,22.0,28191.0
3353,35.0,45120.0
3354,42.0,51361.0
3355,36.0,46584.0
3356,45.0,51536.0
3357,42.0,50647.0
3358,51.0,52197.0
3359,50.0,51935.0
3360,34.0,45692.0
3361,36.0,46819.0
3362,46.0,52025.0
3363,47.0,51875.0
3364,34.0,44143.0
3365,35.0,45635.0
3366,51.0,51873.0
3367,49.0,52494.0
3368,26.0,35557.0
3369,40.0,51009.0
3370,60.0,51080.0
3371,22.0,28176.0
3372,58.0,50499.0
3373,27.0,37622.0
3374,43.0,51507.0
3375,39.0,49972.0
3376,20.0,27289.0
3377,61.0,50431.0
3378,40.0,50975.0
3379,63.0,49274.0
3380,33.0,44567.0
3381,59.0,50807.0
3382,62.0,50060.0
3383,45.0,52097.0
3384,29.0,40150.0
3385,51.0,52608.0
3386,45.0,52148.0
3387,63.0,49975.0
3388,40.0,51045.0
3389,32.0,42717.0
3390,26.0,36365.0
3391,51.0,51595.0
3392,64.0,49504.0
3393,21.0,27155.0
3394,53.0,51787.0
3395,62.0,49701.0
3396,23.0,31337.0
3397,25.0,33775.0
3398,51.0,51794.0
3399,49.0,52359.0
3400,23.0,31573.0
3401,58.0,50334.0
3402,44.0,51106.0
3403,61.0,50683.0
3404,60.0,50637.0
3405,57.0,51263.0
3406,43.0,51993.0
3407,31.0,41930.0
3408,43.0,51156.0
3409,25.0,32666.0
3410,50.0,52273.0
3411,26.0,35846.0
3412,43.0,50600.0
3413,22.0,29309.0
3414,33.0,43795.0
3415,30.0,42144.0
3416,48.0,51878.0
3417,55.0,51256.0
3418,23.0,29308.0
3419,58.0,50716.0
3420,59.0,51186.0
3421,35.0,46529.0
3422,50.0,52394.0
3423,38.0,48335.0
3424,27.0,36346.0
3425,44.0,51642.0
3426,24.0,31537.0
3427,60.0,50921.0
3428,62.0,50465.0
3429,57.0,50841.0
3430,45.0,52160.0
3431,45.0,51709.0
3432,64.0,49781.0
3433,31.0,43173.0
3434,23.0,30799.0
3435,45.0,52178.0
3436,35.0,46448.0
3437,35.0,45020.0
3438,20.0,25835.0
3439,47.0,51731.0
3440,32.0,42815.0
3441,28.0,38554.0
3442,22.0,28691.0
3443,36.0,47815.0
3444,60.0,49641.0
3445,35.0,45663.0
3446,51.0,52723.0
3447,54.0,51967.0
3448,35.0,45235.0
3449,57.0,51385.0
3450,51.0,52937.0
3451,45.0,51750.0
3452,20.0,25131.0
3453,22.0,28800.0
3454,65.0,49985.0
3455,55.0,51016.0
3456,62.0,49862.0
3457,61.0,50864.0
3458,21.0,27249.0
3459,56.0,50500.0
3460,40.0,51267.0
3461,56.0,50905.0
3462,20.0,25457.0
3463,33.0,43105.0
3464,54.0,52333.0
3465,56.0,50945.0
3466,48.0,52350.0
3467,34.0,44846.0
3468,34.0,45047.0
3469,64.0,49597.0
3470,40.0,50955.0
3471,40.0,51087.0
3472,45.0,51348.0
3473,38.0,49003.0
3474,45.0,51678.0
3475,39.0,50392.0
3476,57.0,51274.0
3477,61.0,50779.0
3478,62.0,50088.0
3479,45.0,51404.0
3480,40.0,49806.0
3481,52.0,51768.0
3482,58.0,50283.0
3483,45.0,51435.0
3484,51.0,52321.0
3485,54.0,51795.0
3486,50.0,53342.0
3487,54.0,52026.0
3488,29.0,41059.0
3489,42.0,51722.0
3490,46.0,52514.0
3491,20.0,25574.0
3492,59.0,50259.0
3493,47.0,51893.0
3494,26.0,34850.0
3495,57.0,50839.0
3496,52.0,51546.0
3497,54.0,51884.0
3498,38.0,48139.0
3499,58.0,50045.0
3500,39.0,49070.0
3501,46.0,51734.0
3502,20.0,25111.0
3503,49.0,52239.0
3504,52.0,52337.0
3505,46.0,52115.0
3506,42.0,51021.0
3507,56.0,50559.0
3508,51.0,52080.0
3509,33.0,43841.0
3510,63.0,49997.0
3511,52.0,52311.0
3512,64.0,49764.0
3513,64.0,50253.0
3514,61.0,49853.0
3515,54.0,52445.0
3516,47.0,51983.0
3517,28.0,38207.0
3518,44.0,52022.0
3519,54.0,50623.0
3520,43.0,51033.0
3521,59.0,50075.0
3522,25.0,32680.0
3523,37.0,48582.0
3524,43.0,52450.0
3525,39.0,50326.0
3526,25.0,33927.0
3527,27.0,37209.0
3528,58.0,51066.0
3529,42.0,51257.0
3530,22.0,29331.0
3531,21.0,27144.0
3532,41.0,51633.0
3533,27.0,37413.0
3534,52.0,52368.0
3535,56.0,51316.0
3536,30.0,40477.0
3537,47.0,52446.0
3538,27.0,35884.0
3539,34.0,44971.0
3540,60.0,50879.0
3541,44.0,51102.0
3542,60.0,50223.0
3543,30.0,42197.0
3544,35.0,45811.0
3545,41.0,50569.0
3546,42.0,51641.0
3547,65.0,48645.0
3548,25.0,32926.0
3549,58.0,51092.0
3550,59.0,50269.0
3551,45.0,51895.0
3552,35.0,46075.0
3553,43.0,51858.0
3554,33.0,44253.0
3555,56.0,50013.0
3556,42.0,51554.0
3557,62.0,49856.0
3558,48.0,52912.0
3559,43.0,51669.0
3560,52.0,52478.0
3561,43.0,51046.0
3562,61.0,49894.0
3563,28.0,38494.0
3564,64.0,49179.0
3565,57.0,51859.0
3566,59.0,50677.0
3567,42.0,50647.0
3568,58.0,50551.0
3569,34.0,45287.0
3570,54.0,51559.0
3571,26.0,35493.0
3572,34.0,45347.0
3573,40.0,50551.0
3574,35.0,44387.0
3575,37.0,47989.0
3576,57.0,51240.0
3577,32.0,42426.0
3578,54.0,51012.0
3579,23.0,31706.0
3580,54.0,51690.0
