,age,edu_lvl,salary
1703,49.0,2,61644.724800156495
1704,41.0,0,51342.85132064772
1705,64.0,0,48357.579679825794
1706,24.0,1,35643.55967060996
1707,39.0,2,57102.93035615145
1708,59.0,1,56810.16113584891
1709,33.0,2,49448.0577115634
1710,55.0,0,50946.873331370974
1711,37.0,1,50994.926984794474
1712,64.0,1,56190.78788788916
1713,60.0,0,50468.12910224913
1714,34.0,0,44845.06857153581
1715,55.0,0,51599.96881932434
1716,35.0,1,49908.63644670298
1717,47.0,0,51924.2282412506
1718,50.0,0,52342.97239191776
1719,57.0,2,62454.13379059538
1720,21.0,0,27714.43865358036
1721,30.0,2,47061.234380364825
1722,52.0,1,58702.08829435507
1723,45.0,0,52644.58291323418
1724,42.0,1,54686.177736818034
1725,22.0,1,32149.244158416277
1726,36.0,0,46469.46683563278
1727,59.0,0,51354.16315320916
1728,21.0,2,32147.144070461814
1729,38.0,0,49071.77503013988
1730,63.0,2,61078.30189034146
1731,22.0,0,28869.213913460087
1732,54.0,1,58172.470709850364
1733,32.0,0,42617.68992729576
1734,59.0,2,62000.769988265485
1735,54.0,0,51906.82362497698
1736,60.0,2,61973.47052327374
1737,30.0,0,40442.68273084905
1738,44.0,0,50859.917125403575
1739,55.0,1,56598.92464501668
1740,31.0,1,44953.96893352225
1741,30.0,1,44982.29176789559
1742,21.0,2,32206.7884406822
1743,63.0,1,56192.62437219198
1744,52.0,2,62487.11267431801
1745,49.0,1,57561.47853179937
1746,53.0,0,51367.28786107346
1747,44.0,1,55614.29236283286
1748,41.0,1,55560.301022995554
1749,40.0,1,54917.66401762602
1750,49.0,2,62079.99466645093
1751,29.0,2,45366.388848804774
1752,60.0,0,51134.196952146915
1753,57.0,0,51847.00512536605
1754,36.0,0,46417.279635059655
1755,46.0,1,55629.41991569553
1756,26.0,0,35285.38667959048
1757,64.0,0,48924.84557961245
1758,61.0,1,56789.83998172699
1759,61.0,1,56663.17117989442
1760,35.0,2,52421.2674844674
1761,28.0,1,39880.07782454724
1762,30.0,2,45476.74004967906
1763,24.0,2,37150.626923476455
1764,25.0,1,36778.67454177222
1765,23.0,2,36075.7343059162
1766,65.0,2,62294.36183585778
1767,23.0,1,33859.50149638111
1768,26.0,2,39502.98838479648
1769,57.0,0,50741.54562138724
1770,46.0,0,52391.07011538647
1771,55.0,2,62230.71194076868
1772,48.0,2,61123.08118518479
1773,60.0,0,50964.419156975295
1774,49.0,2,61767.231064787455
1775,43.0,1,56405.225791973884
1776,52.0,1,57283.41901765399
1777,40.0,2,58907.82611927519
1778,36.0,0,47254.46747627474
1779,41.0,1,54609.7622804963
1780,28.0,0,38251.57485965388
1781,56.0,1,56595.74921811493
1782,32.0,0,42812.855090275516
1783,27.0,0,36552.32548929126
1784,31.0,2,48089.461144513
1785,58.0,0,50540.312289011374
1786,35.0,1,49160.05303760513
1787,51.0,2,61992.7186581036
1788,59.0,2,63480.98032147402
1789,23.0,0,31223.9158650425
1790,54.0,2,63079.473627214975
1791,34.0,1,48743.02706505014
1792,30.0,0,40811.87423895859
1793,51.0,1,57332.10394692849
1794,61.0,1,56408.72131894108
1795,33.0,1,47889.53571489065
1796,46.0,1,56449.61454087186
1797,33.0,0,43259.1606279053
1798,45.0,0,50832.272045528334
1799,48.0,0,52952.062818822684
1800,47.0,2,60295.4254218376
1801,48.0,1,57112.73923529431
1802,26.0,1,37738.96967742207
1803,51.0,1,57459.46845978681
1804,50.0,2,61930.01662938298
1805,51.0,2,62675.33874396706
1806,23.0,2,35991.633005823845
1807,40.0,0,52396.66805993541
1808,38.0,0,49471.57096531651
1809,24.0,2,37510.81215998734
1810,30.0,2,46258.52526870376
1811,40.0,0,51353.36608993434
1812,53.0,1,57270.05825711705
1813,31.0,0,41802.66280632389
1814,57.0,2,62641.78427173019
1815,45.0,2,61449.49208605138
1816,54.0,2,62627.552232861286
1817,41.0,2,59050.69571296262
1818,42.0,1,55307.966016364284
1819,48.0,0,52591.669625244926
1820,62.0,2,62547.85999236385
1821,42.0,1,54767.65470988173
1822,44.0,0,51825.75929416061
1823,47.0,2,60940.280997155234
1824,53.0,1,57400.31089204228
1825,23.0,0,30672.678456165504
1826,43.0,2,59981.336289383864
1827,42.0,0,50978.338998246065
1828,61.0,0,50816.70920441049
1829,42.0,1,55752.87290506385
1830,41.0,0,51791.7201103404
1831,63.0,2,63617.70633332527
1832,40.0,2,59119.981972678856
1833,28.0,1,41836.68076419132
1834,30.0,0,40300.06960571896
1835,24.0,1,35671.4938410547
1836,20.0,0,25197.251472556494
1837,39.0,2,58315.858128256215
1838,55.0,2,62768.438828417544
1839,53.0,0,52245.91762983012
1840,21.0,1,29635.877653833348
1841,46.0,2,60543.71976967712
1842,27.0,1,39516.018714368845
1843,62.0,0,49611.61187407003
1844,28.0,0,36680.74905541848
1845,48.0,2,61834.07931148164
1846,35.0,1,49089.31317405893
1847,49.0,1,57306.02240775341
1848,39.0,0,49816.25750135703
1849,54.0,0,51896.03820878412
1850,30.0,1,44034.53015647467
1851,61.0,1,56142.45908941525
1852,43.0,1,56091.252901419124
1853,54.0,2,62228.407566478476
1854,58.0,0,50654.882248059424
1855,65.0,1,54758.407961278666
1856,30.0,0,41063.2147166775
1857,33.0,0,44082.793842735744
1858,31.0,1,44408.691184005
1859,32.0,0,42294.08475639366
1860,46.0,1,55841.63947457131
1861,65.0,1,55952.473410204286
1862,65.0,1,54631.32157944185
1863,44.0,2,60257.3360954
1864,49.0,0,52672.364746759325
1865,59.0,1,56724.043377902446
1866,62.0,2,62081.82010523975
1867,29.0,0,39961.368930471064
1868,44.0,1,56464.581100851494
1869,57.0,2,62446.194194722906
1870,34.0,1,46889.0341769453
1871,40.0,0,51365.27330769383
1872,64.0,2,62264.83737072612
1873,64.0,0,49185.33141176369
1874,61.0,0,49277.37213055206
1875,56.0,1,56757.82814669022
1876,32.0,0,42673.1339174979
1877,34.0,1,48273.93903484355
1878,45.0,1,56088.70724820473
1879,45.0,2,60564.26020660287
1880,43.0,1,55451.85731644452
1881,49.0,1,57532.35383235649
1882,38.0,2,57177.22929224106
1883,54.0,0,51509.67517260198
1884,35.0,1,49199.530750253696
1885,35.0,2,52629.12854987322
1886,26.0,0,34606.52470314347
1887,28.0,0,39080.364287429926
1888,58.0,0,50324.032024894535
1889,40.0,2,59758.16644139475
1890,30.0,1,44571.84142992909
1891,54.0,0,50296.96610436153
1892,45.0,2,60767.87734882981
1893,21.0,2,31958.808893916575
1894,34.0,0,45430.61853423258
1895,28.0,2,43402.26868757483
1896,50.0,2,62299.45167065726
1897,32.0,2,49940.83616811917
1898,23.0,0,31004.614888501274
1899,22.0,0,29242.807267307246
1900,46.0,1,56241.92292541727
1901,21.0,2,32308.232177253274
1902,58.0,1,56696.909102528065
1903,27.0,2,42752.068346068045
1904,47.0,0,53587.11928146127
1905,40.0,1,54756.72291171685
1906,40.0,2,58315.3415758424
1907,23.0,1,33262.2665143266
1908,56.0,2,63049.49635882436
1909,60.0,1,57081.975573108866
1910,20.0,0,27572.877688872257
1911,28.0,2,43710.24375095903
1912,61.0,2,62676.45940819659
1913,45.0,2,60298.639576123634
1914,27.0,1,37657.63112514334
1915,29.0,1,42610.23389345482
1916,50.0,0,51878.030021730665
1917,53.0,1,57560.00290151891
1918,47.0,0,51105.43429764498
1919,63.0,0,49262.83042582214
1920,42.0,0,51468.768926537225
1921,34.0,1,48049.64073476163
1922,41.0,2,59492.69870838076
1923,36.0,2,55355.65244196255
1924,30.0,2,47903.19002233762
1925,22.0,1,31097.286378264434
1926,36.0,2,54824.17948640989
1927,52.0,2,63381.10072439509
1928,21.0,2,31134.56882442664
1929,40.0,1,54762.037965119845
1930,49.0,0,52321.70268322332
1931,47.0,1,56544.54653413227
1932,55.0,2,62227.16616020526
1933,56.0,2,63159.6612861983
1934,52.0,0,52313.335683300684
1935,25.0,0,32840.88650535587
1936,41.0,1,54881.004458871335
1937,47.0,2,61124.5886311231
1938,31.0,2,48178.63848469293
1939,22.0,2,33799.25226977229
1940,30.0,0,40631.52385471025
1941,40.0,2,59615.43811135736
1942,39.0,0,49725.34273161769
1943,28.0,2,43654.77790413644
1944,57.0,2,63012.89807407296
1945,62.0,1,56590.499340339375
1946,29.0,1,41826.130880263976
1947,62.0,1,55591.83693699079
1948,21.0,1,28950.048356520638
1949,62.0,2,62515.65528433434
1950,63.0,0,50331.2491615194
1951,21.0,0,26552.238359760773
1952,54.0,2,63351.84814936242
1953,64.0,2,61780.755166492745
1954,61.0,1,56078.090703500275
1955,64.0,0,49242.57157158764
1956,45.0,2,60258.98145192131
1957,24.0,2,36774.74606571147
1958,58.0,0,49466.981763916694
1959,48.0,1,56653.783412159566
1960,48.0,1,57489.8920122175
1961,39.0,2,57375.53569183445
1962,46.0,2,61542.954365363716
1963,27.0,1,40259.54983140248
1964,53.0,2,62540.19232351788
1965,23.0,1,34206.520636114445
1966,53.0,1,58425.55531014857
1967,58.0,2,62701.04535360524
1968,41.0,1,55291.24102890634
1969,43.0,1,56186.824276854335
1970,34.0,1,49046.71488632901
1971,64.0,0,49392.90147276774
1972,53.0,0,51659.957899683715
1973,37.0,0,48463.18255766369
1974,28.0,2,43308.58007194765
1975,30.0,1,44410.5589688219
1976,41.0,2,59438.20964283471
1977,62.0,1,56930.36697600021
1978,53.0,0,51468.15992682402
1979,30.0,1,43082.52737894709
1980,59.0,0,51191.193000144915
1981,37.0,0,47453.853882147
1982,58.0,1,56725.56440885847
1983,31.0,0,42650.68652563083
1984,48.0,1,56067.515814816776
1985,62.0,2,62531.052442938526
1986,32.0,0,43211.103106312876
1987,51.0,2,62487.04616747326
1988,64.0,1,55150.640005202804
1989,27.0,0,36141.51628732456
1990,24.0,0,31748.624626340817
1991,50.0,0,52466.82238050487
1992,35.0,0,46149.76486853024
1993,23.0,0,30778.838578296603
1994,41.0,2,59719.13717914761
1995,54.0,2,63289.557811060695
1996,33.0,1,47277.469259974096
1997,35.0,2,53764.36417049916
1998,58.0,0,51678.11784306748
1999,43.0,1,55557.488861782644
2000,58.0,0,51052.84153273735
2001,40.0,1,54809.40796454242
2002,63.0,1,55182.14162537102
2003,49.0,2,62427.895222413776
2004,25.0,2,38499.67342325281
2005,60.0,1,56759.23319077884
2006,42.0,0,50524.60099653728
2007,26.0,0,35767.001719283864
2008,27.0,0,35625.515664730636
2009,51.0,1,57743.02967519154
2010,22.0,1,31361.842337402704
2011,33.0,2,50231.16675157816
2012,26.0,0,36122.5667299661
2013,40.0,1,54672.54768194877
2014,39.0,0,49701.34604078283
2015,43.0,1,55771.80178676517
2016,33.0,1,47095.69450024682
2017,21.0,2,32928.907471344624
2018,48.0,1,57329.661426966486
2019,37.0,0,47583.97584492726
2020,49.0,2,62863.04971445864
2021,25.0,1,35536.17909347415
2022,21.0,1,28348.501121213805
2023,31.0,1,45226.66490241594
2024,41.0,0,51605.09465631424
2025,38.0,2,55694.81089537543
2026,56.0,0,51653.01907460813
2027,37.0,0,47975.320441268086
2028,44.0,2,60137.58181695542
2029,47.0,1,57225.953598148626
2030,21.0,2,31097.213997688814
2031,43.0,2,61256.18876220244
2032,36.0,2,53532.567113266094
2033,39.0,2,57824.04774701128
2034,25.0,2,38626.3407285164
2035,55.0,1,57065.272293871254
2036,62.0,2,62853.615310570334
2037,21.0,0,26360.48197218907
2038,47.0,2,61250.32249419324
2039,54.0,0,51823.770283616075
2040,33.0,1,47638.68528698123
2041,55.0,1,57340.84814724598
2042,48.0,2,62297.60810353569
2043,62.0,0,50486.83338551781
2044,64.0,0,49493.94487342804
2045,22.0,2,32252.767688045344
2046,40.0,1,55726.651437810666
2047,45.0,2,60196.225154835134
2048,27.0,2,41495.88832758936
2049,35.0,2,53249.93722366113
2050,64.0,1,55634.83677972677
2051,21.0,0,26300.971720760754
2052,40.0,2,58157.65328959165
2053,58.0,0,50414.91895123805
2054,35.0,2,52903.78740546374
2055,42.0,2,58833.515487111574
2056,64.0,1,55257.44780290418
2057,41.0,0,51414.441973110785
2058,26.0,1,37049.57350222767
2059,22.0,0,29421.750793993055
2060,63.0,1,56032.16160607551
2061,32.0,1,46298.88732668083
2062,43.0,1,55147.10597476196
2063,24.0,0,32390.12135356185
2064,39.0,2,58076.80388616452
2065,62.0,0,49306.975228107294
2066,43.0,2,60020.4261377152
2067,64.0,0,49031.38383579624
2068,32.0,1,45874.32163359432
2069,43.0,2,60308.12702684058
2070,59.0,1,56543.98192654937
2071,40.0,0,51482.41110122729
2072,33.0,1,47230.03198384456
2073,58.0,1,57104.27591224927
2074,38.0,2,56255.58628904655
2075,44.0,1,56521.02046964734
2076,64.0,2,62298.17585289697
2077,28.0,1,40646.77543045009
2078,34.0,0,44166.99332402849
2079,21.0,1,30075.30822815656
2080,38.0,2,56115.62481045141
2081,29.0,0,39724.309131557005
2082,51.0,1,57036.36685308447
2083,28.0,0,39304.9039641543
2084,50.0,2,62448.77084526084
2085,32.0,1,46038.189797342304
2086,36.0,2,53846.38848897761
2087,36.0,2,53336.7868304155
2088,52.0,2,62436.84841471558
2089,41.0,1,55262.0045724011
2090,36.0,2,54466.68848979721
2091,58.0,1,57490.7757358412
2092,46.0,2,60945.06767816003
2093,30.0,2,46327.68029196432
2094,61.0,0,50756.415484299054
2095,35.0,2,53417.58307135199
2096,22.0,2,33294.38969074251
2097,42.0,2,59150.431158425956
2098,26.0,0,33877.672665881604
2099,31.0,1,44865.11824615705
2100,54.0,0,51660.193353027375
2101,26.0,2,39735.206945775695
2102,56.0,2,62560.92586701249
2103,62.0,1,56172.384453908904
2104,47.0,0,51739.14323916787
2105,52.0,1,57043.985723695136
2106,52.0,1,57397.168530138064
2107,65.0,2,61521.824966623186
2108,35.0,0,46067.20536535219
2109,27.0,1,40081.68776622319
2110,43.0,1,55828.71337778994
2111,44.0,2,60160.08308287147
2112,28.0,0,37624.02290138784
2113,48.0,2,61149.867673271496
2114,21.0,2,30746.779094257654
2115,62.0,1,57163.89063953026
2116,32.0,0,43188.73582316072
2117,22.0,0,28053.940105323523
2118,25.0,0,33831.40455437338
2119,31.0,2,47593.99990315185
2120,32.0,2,49788.50441642313
2121,21.0,0,27885.92521313197
2122,33.0,2,51096.537264898376
2123,29.0,1,41368.67180026636
2124,37.0,2,55602.336209531735
2125,37.0,0,47989.88627889299
2126,35.0,0,46624.76236681786
2127,35.0,2,52854.616620689456
2128,24.0,1,35286.66473716756
2129,21.0,2,32157.854747111916
2130,29.0,2,45145.13891063157
2131,54.0,0,53148.25644201718
2132,65.0,1,55860.425176865436
2133,62.0,2,62046.30123782776
2134,43.0,0,51506.250846303046
2135,44.0,2,60691.64254188711
2136,34.0,0,45452.567846080536
2137,55.0,0,51782.559101069484
2138,54.0,1,57541.835981263765
2139,58.0,0,51335.63428655932
2140,60.0,1,56016.67572210999
2141,40.0,1,55554.31483915576
2142,55.0,0,52582.56379581033
2143,56.0,2,62900.482447619936
2144,34.0,0,44900.03137117406
2145,62.0,1,56164.76274530034
2146,24.0,0,32397.990310153273
2147,65.0,0,48980.17396881493
2148,55.0,0,50475.79132912116
2149,24.0,0,33254.344811195384
2150,50.0,1,57971.31036199567
2151,22.0,1,29605.37238277734
2152,55.0,0,52013.31141243708
2153,56.0,0,51303.13640112754
2154,47.0,0,51966.74613870944
2155,59.0,1,56890.548990657466
2156,24.0,2,36803.185754779246
2157,32.0,0,43410.9483007427
2158,39.0,0,49677.72906006935
2159,22.0,2,33374.53783953939
2160,40.0,2,58375.65868005973
2161,32.0,2,49544.984612266395
2162,38.0,0,49202.98304260992
2163,39.0,2,58159.207859627844
2164,60.0,1,56428.053243716284
2165,32.0,0,44509.863975203436
2166,60.0,0,49972.18036953436
2167,39.0,1,54472.28840847142
2168,35.0,2,52823.25377031559
2169,43.0,2,60920.72125186527
2170,39.0,1,53871.66758291791
2171,32.0,1,46040.50711872727
2172,43.0,2,60170.05785632018
2173,27.0,0,35823.08645210732
2174,36.0,1,49986.091952949886
2175,45.0,0,51681.25004245977
2176,39.0,2,57802.736605791964
2177,57.0,1,56908.94274461705
2178,32.0,2,48759.60767955403
2179,64.0,1,56458.15569107857
2180,55.0,2,61508.785119593944
2181,64.0,2,61497.92131793086
2182,58.0,1,55480.08560573211
2183,26.0,2,41595.28302466157
2184,44.0,1,55874.31294735738
2185,28.0,2,43564.86831236366
2186,57.0,0,51081.3246598385
2187,46.0,2,61712.145683900395
2188,32.0,0,42791.84298797373
2189,62.0,2,62521.76033851667
2190,25.0,1,36585.70683739435
2191,45.0,0,51974.924868375354
2192,52.0,2,63342.36861010392
2193,23.0,0,29405.124540653494
2194,47.0,1,56691.688695633435
2195,57.0,2,62598.99360708902
2196,23.0,0,30814.279591940012
2197,43.0,1,55563.79081467286
2198,32.0,1,45531.22217615752
2199,50.0,2,63206.067439411956
2200,25.0,1,36664.72716811642
2201,62.0,0,51068.77895289684
2202,60.0,0,50685.301640038546
2203,28.0,0,38462.81726224229
2204,35.0,2,52732.697175947964
2205,46.0,2,61309.717286004285
2206,52.0,1,57939.71911861557
2207,40.0,2,58319.5636589587
2208,27.0,2,41154.589488699174
2209,25.0,2,38325.18587379037
2210,65.0,0,49421.01590068683
2211,40.0,0,51216.57954455251
2212,59.0,2,62836.237589484546
2213,42.0,1,55689.44848343766
2214,62.0,0,49307.97178196412
2215,24.0,1,34660.98967063091
2216,25.0,1,37030.076654204895
2217,62.0,2,62402.53863264665
2218,63.0,1,55317.58349711953
2219,34.0,0,44995.35657689392
2220,36.0,2,54457.282262525696
2221,40.0,1,55987.880283290055
2222,39.0,0,48749.10256243945
2223,29.0,0,39056.93364621779
2224,60.0,1,55948.517766230565
2225,31.0,2,48932.47398627414
2226,52.0,2,62793.915629489275
2227,23.0,0,30649.034455526846
2228,22.0,1,31145.842670853497
2229,49.0,2,62866.2028013286
2230,35.0,1,49698.99909716461
2231,49.0,0,51755.770767277514
2232,24.0,2,38097.709906534474
2233,63.0,2,62640.0162198991
2234,54.0,1,57413.563114803896
2235,59.0,2,62154.516675440624
2236,26.0,1,38447.22533061841
2237,34.0,0,46428.45642182334
2238,37.0,2,54829.9297020182
2239,44.0,0,51673.16172610128
2240,33.0,0,43826.48652098546
2241,23.0,1,32248.02965691095
2242,37.0,0,47062.242439994705
2243,31.0,1,45665.60233899874
2244,37.0,1,51932.714451066706
2245,29.0,2,45291.69915816664
2246,32.0,0,42339.386436709334
2247,48.0,1,56969.43555498012
2248,37.0,1,51736.84669909317
2249,36.0,0,46636.03848147605
2250,44.0,1,55190.27621815344
2251,55.0,2,62575.7891538274
2252,37.0,2,55319.50450339644
2253,46.0,0,52056.23861921317
2254,63.0,2,61325.95484921424
2255,43.0,1,56199.63412079582
2256,61.0,0,50068.36127071636
2257,56.0,2,62608.55635768093
2258,23.0,1,31537.96325913028
2259,39.0,2,57549.972421222905
2260,51.0,0,52020.057248626836
2261,64.0,0,49867.139251204375
2262,41.0,2,59483.06226000887
2263,24.0,0,32522.110826393353
2264,45.0,1,55860.44913254546
2265,26.0,1,36702.94820327317
2266,54.0,2,62638.32759548273
2267,43.0,1,56061.710870538715
2268,53.0,2,62604.4870507335
2269,59.0,2,63354.778604043866
2270,48.0,2,61564.700408695644
2271,48.0,1,56979.62742448577
2272,54.0,0,50862.279978991864
2273,58.0,0,51023.42774725961
2274,59.0,1,57323.944568431136
2275,22.0,1,30113.152649453263
2276,45.0,0,52175.35027436611
2277,30.0,2,47274.051441332434
2278,59.0,1,56283.58710406624
2279,49.0,2,62445.73338899194
2280,39.0,1,54590.828584509996
2281,28.0,1,41709.91899702838
2282,35.0,0,46649.42066514801
2283,52.0,0,51279.026069428975
2284,29.0,1,43039.249534140064
2285,24.0,1,35189.549849948446
2286,60.0,2,61836.893967019605
2287,54.0,1,56578.88909990436
2288,29.0,0,39821.79965786917
2289,33.0,2,50633.46739306106
2290,64.0,1,56307.33760030669
2291,52.0,2,62655.363465252725
2292,47.0,2,61643.949349638875
2293,34.0,2,51526.71369629154
2294,33.0,0,44606.97255346076
2295,22.0,1,31296.767521138107
2296,53.0,0,52210.588544393104
2297,22.0,2,33186.64625541379
2298,20.0,2,30607.57714400352
2299,53.0,0,52263.391328982136
2300,63.0,1,56152.75313147797
2301,54.0,1,57141.584873933265
2302,41.0,1,55555.97692669349
2303,42.0,1,54552.16958769728
2304,40.0,2,58672.02146024231
2305,35.0,2,53350.84948874104
2306,43.0,1,55979.27825294293
2307,39.0,2,58323.8903449737
2308,47.0,0,51739.69103753903
2309,60.0,0,50621.742553343705
2310,65.0,0,48969.83566245948
2311,24.0,2,36893.729965747414
2312,37.0,0,47878.946424086615
2313,28.0,2,43660.145548710534
2314,36.0,2,53714.066563526016
2315,33.0,2,51440.83254597055
2316,28.0,2,43328.73537453625
2317,54.0,1,56787.61902816849
2318,42.0,2,58771.25042683314
2319,61.0,2,61907.70888725447
2320,21.0,2,32720.225476236148
2321,23.0,2,35618.62218902825
2322,38.0,2,56451.171862011804
2323,24.0,1,33695.05647200141
2324,32.0,2,50117.33374043334
2325,64.0,1,56973.922193587954
2326,29.0,1,43639.871956057876
2327,29.0,2,45971.803882887485
2328,46.0,0,52757.78714593043
2329,42.0,2,60950.75885494458
2330,46.0,0,51766.99457591553
2331,37.0,1,51209.26228995305
2332,57.0,0,51975.883652514596
2333,26.0,2,40244.72768254722
2334,39.0,2,57618.90482832854
2335,51.0,0,51789.326021872475
2336,59.0,0,50620.17386857127
2337,37.0,1,50301.606578933795
2338,46.0,2,60225.43847394663
2339,23.0,0,30585.400306895925
2340,28.0,2,42509.30228480797
2341,23.0,1,33738.77969420671
2342,53.0,1,57227.860086765475
2343,33.0,1,47547.479412214016
2344,53.0,0,52220.05747792043
2345,23.0,1,32911.025461000994
2346,59.0,0,51231.135558938404
2347,58.0,1,56966.18805109156
2348,24.0,0,32043.430238090914
2349,21.0,0,26614.121141573487
2350,23.0,1,32562.023844764608
2351,58.0,0,50186.67675266645
2352,31.0,0,41751.79857013073
2353,45.0,2,60674.74903560292
2354,39.0,0,49500.80455108265
2355,56.0,0,51469.46878445999
2356,42.0,2,59795.807966628294
2357,43.0,0,51476.93442516111
2358,65.0,2,62122.584730894785
2359,27.0,0,35915.68998572273
2360,57.0,0,51319.4691183368
2361,22.0,0,29351.70730672301
2362,41.0,2,58985.67266377016
2363,60.0,0,50860.3034367685
2364,50.0,0,52958.40956827322
2365,51.0,2,62803.099049973884
2366,32.0,1,45930.60804096482
2367,39.0,1,52749.719320433505
2368,36.0,0,48236.99294290076
2369,43.0,1,54888.68739388311
2370,41.0,1,55493.09491082571
2371,35.0,1,50236.58684348054
2372,34.0,1,48196.02353634447
2373,31.0,0,42433.996646779735
2374,36.0,2,54902.2118065837
2375,27.0,2,41678.02784821787
2376,59.0,0,51826.36802393809
2377,47.0,2,61061.79799501219
2378,26.0,0,34678.87409922125
2379,51.0,0,52091.51545870589
2380,58.0,2,63370.415796290756
2381,31.0,0,41400.66693786237
2382,27.0,0,36488.12168548815
2383,20.0,1,28819.21805398193
2384,22.0,0,29725.074474036923
2385,54.0,0,52148.774786049915
2386,64.0,0,49881.9777020592
2387,22.0,0,29300.09720850365
2388,54.0,2,62271.47555083913
2389,23.0,2,35796.60521668559
2390,47.0,2,61156.56526166804
2391,54.0,1,58358.437219927466
2392,36.0,1,50514.28933827738
2393,20.0,0,26671.903746648477
2394,47.0,2,60623.79949640714
2395,65.0,2,62105.808369930586
2396,32.0,1,45608.5105027899
2397,29.0,0,39177.60032061179
2398,26.0,2,39978.65180752929
2399,45.0,0,52456.474670472046
2400,47.0,0,52694.789087756006
2401,56.0,2,62466.84753560498
2402,54.0,2,62027.8069287488
2403,60.0,1,56053.57337203287
2404,56.0,0,51399.41470293028
2405,31.0,1,45318.61366912605
2406,45.0,2,60884.03242218388
2407,33.0,2,50792.690637885076
2408,35.0,0,46558.96079547362
2409,62.0,1,55376.15876577009
2410,51.0,0,52067.704263570806
2411,64.0,2,61575.78958605459
2412,39.0,2,57408.79038797388
2413,44.0,1,56669.455904931216
2414,42.0,0,51144.152132861236
2415,25.0,1,35947.80955664305
2416,31.0,0,41983.71118190977
2417,44.0,2,60142.614500504875
2418,23.0,2,35577.72005043942
2419,62.0,0,50050.641830246015
2420,26.0,2,39056.204822103115
2421,29.0,2,44949.7316173256
2422,54.0,2,62677.292806538375
2423,24.0,0,33372.109104256684
2424,61.0,0,50986.87580132106
2425,53.0,1,58282.089146965256
2426,23.0,0,31105.038480495252
2427,51.0,2,62293.34272265781
2428,48.0,1,57073.844933488166
2429,54.0,1,57035.0451435219
2430,57.0,0,50842.27922097806
2431,52.0,0,52226.32260317269
2432,46.0,2,61447.02089882488
2433,35.0,1,48375.05552132674
2434,51.0,0,52768.62206741795
2435,63.0,2,61275.22606662427
2436,46.0,0,51854.53104210804
2437,50.0,2,63038.08931436759
2438,40.0,1,54941.5338022893
2439,54.0,1,56918.96944316764
2440,65.0,0,50015.90196015391
2441,27.0,0,36698.99197065083
2442,29.0,1,41601.930053824435
2443,44.0,1,56295.04462914659
2444,42.0,1,54526.21644147196
2445,46.0,1,56014.43581147985
2446,22.0,1,32013.687720787926
2447,38.0,0,48962.01170192097
2448,46.0,1,56848.81020211403
2449,46.0,2,60637.71411708332
2450,50.0,2,62782.249909982915
2451,52.0,1,56413.554623857126
2452,49.0,1,57876.7218415639
2453,56.0,1,56706.22768225744
2454,48.0,2,62605.55925731641
2455,44.0,1,55626.70505906018
2456,47.0,2,62509.97639584224
2457,25.0,0,32533.26498203968
2458,32.0,1,45624.2744259109
2459,44.0,1,55954.79917046359
2460,59.0,1,57188.55205024032
2461,51.0,1,57839.66225301833
2462,24.0,0,32881.7521470605
2463,47.0,1,57068.353291440326
2464,30.0,1,43555.72751727098
2465,53.0,1,57580.133928493386
2466,57.0,1,56822.93313988687
2467,47.0,1,56321.517406534025
2468,47.0,1,56742.50640342636
2469,35.0,1,49732.11353737752
2470,40.0,0,51720.183900498276
2471,59.0,2,62242.56130362376
2472,53.0,2,62219.19118729952
2473,43.0,1,55497.909351387774
2474,37.0,2,55832.97309223328
2475,22.0,1,31491.30022877218
2476,26.0,0,36420.24093709725
2477,29.0,2,44294.52879870538
2478,37.0,0,48055.571357737055
2479,62.0,1,56133.96187562876
2480,43.0,1,56299.659921288585
2481,31.0,1,45168.77749362716
2482,25.0,0,33353.78742766489
2483,35.0,2,52999.96036384362
2484,57.0,1,57641.692959571206
2485,37.0,1,51656.994547985065
2486,55.0,1,55889.86198546195
2487,56.0,2,61570.71727174596
2488,25.0,1,35338.66692253518
2489,47.0,1,57145.269989651286
2490,63.0,2,63291.30151565226
2491,38.0,1,51885.85437184992
2492,22.0,0,29239.805234215062
2493,62.0,0,50079.92657891274
2494,60.0,0,51319.75694868293
2495,43.0,0,51130.48600908463
2496,45.0,0,52023.10847356389
2497,30.0,1,43136.03645484346
2498,57.0,1,58116.05241650676
2499,42.0,0,51437.820402963494
2500,22.0,1,30596.073631674244
2501,51.0,1,57468.561175611845
2502,63.0,0,49460.95707381666
2503,57.0,0,51512.58079133928
2504,32.0,2,49389.185794738754
2505,22.0,0,28820.581150017344
2506,62.0,0,49730.1586184728
2507,62.0,1,56474.21733641393
2508,44.0,0,51303.41496046201
2509,49.0,1,57319.31615346635
2510,41.0,2,58675.602795496874
2511,39.0,1,54309.71732653563
2512,25.0,0,34542.88492092975
2513,24.0,2,37599.66486997464
2514,30.0,0,41557.31149437422
2515,58.0,0,50273.445650693575
2516,27.0,0,35283.81851999892
2517,30.0,0,41140.443624275315
2518,45.0,2,60897.53883968748
2519,30.0,2,46750.36402467455
2520,27.0,1,39657.93816888033
2521,45.0,2,61244.91998488862
2522,37.0,2,55587.43239752402
2523,48.0,1,56999.95825737316
2524,61.0,2,62549.907921466845
2525,27.0,1,38874.42203433854
